cut_content,text,keyword1,keyword2,keyword3,similarity_score
支 支招 求助 各位 [ 哭 惹 ] 南宁 爱尔 眼科 王 莉莉 医生 在 诊室 里 接诊 我时 宣传 说 热 脉动 有 让 萎缩 的 睑 板腺 再生 再长 的 疗效 我 一共 花 了 一万二 不仅 没 改善 治愈 还 加重 了 后来 上网 查热 脉动 并 没有 这个 疗效 请问 怎么 维权 我 的 账号 帖子 有 写 事情 细节,支 支招 求助 各位 [ 哭 惹 ] 南宁 爱尔 眼科 王 莉莉 医生 在 诊室 里 接诊 我时 宣传 说 热 脉动 有 让 萎缩 的 睑 板腺 再生 再长 的 疗效 我 一共 花 了 一万二 不仅 没 改善 治愈 还 加重 了 后来 上网 查热 脉动 并 没有 这个 疗效 请问 怎么 维权 我 的 账号 帖子 有 写 事情 细节,自我感觉,恕我直言,敌我矛盾,0.7736918
不管 是 麻醉 医生 还是 麻醉师 这个 工作 都 是 非常 非常 重要 的 一个 手术 成功 的 保障 之一 而且 我 认为 麻醉 也 是 讲究 技术 的 麻药 推多 推少 这些 都 很 重要,不管 是 麻醉 医生 还是 麻醉师 这个 工作 都 是 非常 非常 重要 的 一个 手术 成功 的 保障 之一 而且 我 认为 麻醉 也 是 讲究 技术 的 麻药 推多 推少 这些 都 很 重要,在我看来,恕我直言,自我感觉,0.8101807
把 资格证 执业 证 狠狠 甩 他们 脸上,把 资格证 执业 证 狠狠 甩 他们 脸上,资产负债率,上班时间,上门服务,0.8606423
美国 麻醉 护士 25 年 起 必须 是 博士 最少 一年 以上 icu 经验 可以 参考 下,美国 麻醉 护士 25 年 起 必须 是 博士 最少 一年 以上 icu 经验 可以 参考 下,医科大学,祸国殃民,利国利民,0.78745425
00x0,00x0,00x0,00,20003000,1.0
0,0,0,1,20000,0.9999999
都 转成 护士 挺 好 的   术 前 访视 把关 都 外科医生 来 病人 入室 后 就 外科医生 下 医嘱 插管 做 有 创 操作 麻醉 护士 推药 外科医生 做手术 同时 下 医嘱 让 麻醉 护士 执行 遇到 抢救 外科医生 主导 台上 分 下来 参与 抢救 做 完 手术 外科医生 负责 复苏 送 病房   整个 流程 下来 外科医生 深度 参与   麻醉 护士 们 负责 推药 观察 病人 核对 药物 输液 输血 做 麻醉 护理 工作 就 好 一天 三查 七 对 可以 有效 执行 虽然 刻板 繁琐 但 挺 简单 挺 省心 的,都 转成 护士 挺 好 的   术 前 访视 把关 都 外科医生 来 病人 入室 后 就 外科医生 下 医嘱 插管 做 有 创 操作 麻醉 护士 推药 外科医生 做手术 同时 下 医嘱 让 麻醉 护士 执行 遇到 抢救 外科医生 主导 台上 分 下来 参与 抢救 做 完 手术 外科医生 负责 复苏 送 病房   整个 流程 下来 外科医生 深度 参与   麻醉 护士 们 负责 推药 观察 病人 核对 药物 输液 输血 做 麻醉 护理 工作 就 好 一天 三查 七 对 可以 有效 执行 虽然 刻板 繁琐 但 挺 简单 挺 省心 的,工程硕士,闲着没事,医疗事故,0.7466527
觉得 麻醉师 拉近 了 彼此之间 的 距离 麻醉 医生 一点 安全感 没有 且 好 怕 医生 心不在焉 [ 笑 哭 ],觉得 麻醉师 拉近 了 彼此之间 的 距离 麻醉 医生 一点 安全感 没有 且 好 怕 医生 心不在焉 [ 笑 哭 ],资产负债率,忙不过来,苦不堪言,0.8038652
不能 吧 [ 哭 惹 ] [ 哭 惹 ] [ 哭 惹 ],不能 吧 [ 哭 惹 ] [ 哭 惹 ] [ 哭 惹 ],忙不过来,可不可以,需不需要,0.873976
我们 科主任 一直 不停 招 人 一个 二甲 医院 有 二十几个 麻醉 医生 以后 大家 喝西北风 [ 偷笑 ],我们 科主任 一直 不停 招 人 一个 二甲 医院 有 二十几个 麻醉 医生 以后 大家 喝西北风 [ 偷笑 ],敌我矛盾,在我看来,恕我直言,0.83018035
已经 有 好多 学校 本科 麻醉学 取消 招生 了 [ 笑 哭 ] [ 笑 哭 ] [ 笑 哭 ],已经 有 好多 学校 本科 麻醉学 取消 招生 了 [ 笑 哭 ] [ 笑 哭 ] [ 笑 哭 ],医学院校,医学知识,医学专业,0.8102328
我 是 护理 实习生 想起 之前 在 手术室 实习 的 时候 那个 麻醉 医生 很 喜欢 教 我 一些 麻醉 的 知识 那 时候 感觉 她 人 真 好 因为 我 自己 的 带教 护士 老师 很 凶 基本上 不怎么 带 我 [ 笑 哭 ] 我 更 喜欢 帮 麻醉 医生 干点 活帮 她 看着 盐水 帮 她 接 一下 三通 看 她 操作 各种 麻醉药 她 打 腰部 麻醉 时 我 还 辅助 她,我 是 护理 实习生 想起 之前 在 手术室 实习 的 时候 那个 麻醉 医生 很 喜欢 教 我 一些 麻醉 的 知识 那 时候 感觉 她 人 真 好 因为 我 自己 的 带教 护士 老师 很 凶 基本上 不怎么 带 我 [ 笑 哭 ] 我 更 喜欢 帮 麻醉 医生 干点 活帮 她 看着 盐水 帮 她 接 一下 三通 看 她 操作 各种 麻醉药 她 打 腰部 麻醉 时 我 还 辅助 她,恕我直言,在我看来,据我所知,0.8070888
真的 就 罢工 呗,真的 就 罢工 呗,这样的话,总的来说,认真负责,0.9037082
我 觉得 最苦 最累 的 永远 是 麻醉 医生 连 自己 生死 的 权利 都 没有 选择,我 觉得 最苦 最累 的 永远 是 麻醉 医生 连 自己 生死 的 权利 都 没有 选择,敌我矛盾,据我所知,恕我直言,0.8671358
有 文件 吗 以后 不用 考 执业 医师 了,有 文件 吗 以后 不用 考 执业 医师 了,另有企图,无奇不有,有时候,0.9196865
麻师,麻师,商业,先说,两头,1.0
那 我 现在 吭哧 吭哧 读 研读 博算 什么 [ 笑 哭 ] 拿 什么样 的 钱 干 什么样 的 活 其他 事情 就 交给 人家 高贵 的 临床 医生 吧,那 我 现在 吭哧 吭哧 读 研读 博算 什么 [ 笑 哭 ] 拿 什么样 的 钱 干 什么样 的 活 其他 事情 就 交给 人家 高贵 的 临床 医生 吧,在我看来,恕我直言,据我所知,0.8383151
其实 人家 心电图 放射 影像 也 是 医技 科室 人家 也 要 考 执业 医的 [ doge ] 但是 麻醉 要是 归类 为 医技 科室 麻醉 承担 的 风险 可比 上年 的 多得多 医技 科室 负责 做 检查 发 报告 要 不 以后 麻醉科 只 负责 麻醉 评估 其他 风险 全部 由 外科 承担,其实 人家 心电图 放射 影像 也 是 医技 科室 人家 也 要 考 执业 医的 [ doge ] 但是 麻醉 要是 归类 为 医技 科室 麻醉 承担 的 风险 可比 上年 的 多得多 医技 科室 负责 做 检查 发 报告 要 不 以后 麻醉科 只 负责 麻醉 评估 其他 风险 全部 由 外科 承担,个人所得税,医护人员,管理人员,0.74950266
我 想 的 是 华为 医技 科室 我们 就 只 搞 操作 不下 医嘱 例如 血气 分析 我们 只 负责 扎 数字 什么 的 我们 都 不管,我 想 的 是 华为 医技 科室 我们 就 只 搞 操作 不下 医嘱 例如 血气 分析 我们 只 负责 扎 数字 什么 的 我们 都 不管,恕我直言,自我感觉,据我所知,0.87046313
麻醉 医生 归为 医技 科室 这是 这辈子 听 的 最 扯淡 的 安排,麻醉 医生 归为 医技 科室 这是 这辈子 听 的 最 扯淡 的 安排,这样的话,总的来说,他妈的,0.86570287
麻 老师 我 什么 时候 打 麻药,麻 老师 我 什么 时候 打 麻药,在我看来,自我感觉,敌我矛盾,0.9420729
理发师 还 能 加钱 点名 麻醉师 能 吗,理发师 还 能 加钱 点名 麻醉师 能 吗,资产负债率,层层加码,冲锋在前,0.89732975
在我看来 麻醉 医生 特别 帅 特别 厉害 厉害 程度 一点 也 不 低于 手术 医生 是 一台 手术 顺利进行 的 守护神,在我看来 麻醉 医生 特别 帅 特别 厉害 厉害 程度 一点 也 不 低于 手术 医生 是 一台 手术 顺利进行 的 守护神,恕我直言,敌我矛盾,自我感觉,0.8677345
请 叫 我 开颅 师,请 叫 我 开颅 师,据我所知,恕我直言,在我看来,0.98961484
执业 医师 考 的 一样 的 内容 真亏 啊 [ 笑 哭 ],执业 医师 考 的 一样 的 内容 真亏 啊 [ 笑 哭 ],这样的话,总的来说,制的工,0.87265587
可以 教 我 临床 麻醉学 么 [ 哭 惹 ] [ 哭 惹 ],可以 教 我 临床 麻醉学 么 [ 哭 惹 ] [ 哭 惹 ],恕我直言,敌我矛盾,据我所知,0.8670589
一个 可以 开药 一个 不能,一个 可以 开药 一个 不能,缺一不可,一无所知,一厢情愿,0.9437624
麻师 加点 肌松,麻师 加点 肌松,层层加码,增加收入,轻轻松松,0.96623063
技师 的话 是不是 就 可以 不 搞 任何 有创 操作 坐等 手术 医生 的 医嘱 办事 也 别用 什么 毒 麻药 了 没 权限,技师 的话 是不是 就 可以 不 搞 任何 有创 操作 坐等 手术 医生 的 医嘱 办事 也 别用 什么 毒 麻药 了 没 权限,这样的话,总的来说,苦不堪言,0.780936
哪里 出 文件 了 吗 [ 哭 惹 ],哪里 出 文件 了 吗 [ 哭 惹 ],派出机构,科班出身,投入产出,0.93340886
请问 麻醉 医生 是不是 每年 需要 两次 两次 考试 呀 医院 的 医技 考试,请问 麻醉 医生 是不是 每年 需要 两次 两次 考试 呀 医院 的 医技 考试,资产负债率,悬壶济世,这样的话,0.80125666
真假 有 文件 吗,真假 有 文件 吗,认真负责,真不该,真情实感,0.9097762
真的,真的,真的,目的,美的,1.0
不算 那 抢救 的 时候 有 本事 别 叫 我 [ 笑 哭 ],不算 那 抢救 的 时候 有 本事 别 叫 我 [ 笑 哭 ],自我感觉,据我所知,恕我直言,0.8942094
啊,啊,更,房,槽,1.0
所以 师 和 医生 的 区别 是 [ 暗中 观察 ],所以 师 和 医生 的 区别 是 [ 暗中 观察 ],这样的话,总的来说,儿科医生,0.86225575
写 这 篇文章 的 人 从来 就 不 了解 医疗 行业 [ 笑 哭 ],写 这 篇文章 的 人 从来 就 不 了解 医疗 行业 [ 笑 哭 ],个人所得税,管理人员,物是人非,0.8478756
一眼 deepseek 写 的,一眼 deepseek 写 的,这样的话,他妈的,死死的,0.7398345
deepseek 专业户 啊 你 是,deepseek 专业户 啊 你 是,deepseek,原来如此,归卫健委,0.82815623
请问 耳鼻喉 怎么样 呢 学姐 [ 哭 惹 ],请问 耳鼻喉 怎么样 呢 学姐 [ 哭 惹 ],医学院校,医学专业,医学知识,0.89175594
笑 死 病理科 第一个 被 ai 取代 [ 偷笑 ] 瑞金 已经 全部 用瑞智 了 [ 偷笑 ],笑 死 病理科 第一个 被 ai 取代 [ 偷笑 ] 瑞金 已经 全部 用瑞智 了 [ 偷笑 ],离休干部,马来西亚,毕业论文,0.7617798
能 不能 别用 si 写 了,能 不能 别用 si 写 了,需不需要,好不容易,忙不过来,0.9292302
985 医学生 大 四大 概率 会 读博 读研 不 准备 转行 有 什么 路 赚 得 比较 多,985 医学生 大 四大 概率 会 读博 读研 不 准备 转行 有 什么 路 赚 得 比较 多,医科大学,大学毕业,医学院校,0.82636046
学医 的 博士 入职 一年 能 有 十年 工龄 本科 工资待遇 高,学医 的 博士 入职 一年 能 有 十年 工龄 本科 工资待遇 高,医科大学,医学院校,医学知识,0.84394646
影像 医生 如何 [ 笑 哭 ],影像 医生 如何 [ 笑 哭 ],东郭先生,骨科医生,专科医生,0.95257586
有没有 可能 基层 都 发 不 出来 工资 了,有没有 可能 基层 都 发 不 出来 工资 了,另有企图,无奇不有,有意思,0.915111
病理科 刚 降薪 了,病理科 刚 降薪 了,资产负债率,众所周知,柴米油盐,0.98764217
国际 医疗 部 是不是 只有 大 三甲 有 并且 普通 小 医生 开 不了 门诊 的 呀,国际 医疗 部 是不是 只有 大 三甲 有 并且 普通 小 医生 开 不了 门诊 的 呀,遍布全国,祸国殃民,利国利民,0.8122165
分级 诊疗 控费 不 落地 的 医改 控费 是 耍流氓,分级 诊疗 控费 不 落地 的 医改 控费 是 耍流氓,统计分析,录取分数,无痛分娩,0.8470775
改 了 个 寂寞,改 了 个 寂寞,资产负债率,易如反掌,柴米油盐,1.0000002
看着 像 deepseek 写 的 [ 笑 哭 ],看着 像 deepseek 写 的 [ 笑 哭 ],这样的话,总的来说,死死的,0.7226472
sbi,sbi,sbi,oi,ai,0.9999999
tu,tu,tu,tui,里,1.0
你 了解 医疗 行业 吗 在 这里 胡扯,你 了解 医疗 行业 吗 在 这里 胡扯,冲锋在前,资产负债率,层层加码,0.9020463
等 一个 医院 联合 退出 医保,等 一个 医院 联合 退出 医保,派出机构,投入产出,科班出身,0.9030836
这样 降费 医生 开 检查单 多 了 放射科 工作量 大大增加 但 科室 收入 不见得 增加 苦 了 还是 放射科 同僚,这样 降费 医生 开 检查单 多 了 放射科 工作量 大大增加 但 科室 收入 不见得 增加 苦 了 还是 放射科 同僚,功能强大,刊七大刊,绝大多数,0.8300826
真的 不 懂 当初 为啥 学医 脑子 有 问题 想 转行 的 心 越来越 强烈 了 以后 下班 不去 干点 副业 活不下去 了 吧,真的 不 懂 当初 为啥 学医 脑子 有 问题 想 转行 的 心 越来越 强烈 了 以后 下班 不去 干点 副业 活不下去 了 吧,关系不大,不满情绪,不可开交,0.8127148
[ 偷笑 ] 每天 开 一个 不连 着 开,[ 偷笑 ] 每天 开 一个 不连 着 开,忙不过来,苦不堪言,可不可以,0.90371144
那 彩超 呢,那 彩超 呢,纳米技术,具体实施,劳动所得,1.0000004
病人 预约 mr 会 越来越 久 [ doge ],病人 预约 mr 会 越来越 久 [ doge ],个人所得税,虐待老人,普通工人,0.7999822
安徽 今天 刚改   放射科 一个 部位 38,安徽 今天 刚改   放射科 一个 部位 38,离休干部,按部就班,研发部门,0.84842503
这 改革 有点 粗口 打码机 器 的 成本 都 维护 不了 医保 是 当 机器 是 天上掉 下来 的 吗 那个 下肢 定义 直接 气得 我 原地 爆炸 技术员 拍 几个 部位 最后 只算 一个 部位 的 钱,这 改革 有点 粗口 打码机 器 的 成本 都 维护 不了 医保 是 当 机器 是 天上掉 下来 的 吗 那个 下肢 定义 直接 气得 我 原地 爆炸 技术员 拍 几个 部位 最后 只算 一个 部位 的 钱,莫名其妙,技术水平,收入水平,0.7593788
5 年 后 再 来 贵州 吧 我 还 想 再 上 5 年班 [ 合十 ] [ 合十 ] [ 合十 ],5 年 后 再 来 贵州 吧 我 还 想 再 上 5 年班 [ 合十 ] [ 合十 ] [ 合十 ],几十年,十几二十年,十多年,0.79809093
调整 后 磁共振 15t 和 30t 收费 是不是 一样 了,调整 后 磁共振 15t 和 30t 收费 是不是 一样 了,好不容易,苦不堪言,需不需要,0.84051347
三个 部位 以上 免费 后 啥 情况 真是 伤不起,三个 部位 以上 免费 后 啥 情况 真是 伤不起,入不敷出,过不下去,活不下去,0.8683255
以前 收 得 太爽了,以前 收 得 太爽了,马太效应,多太难,涨太多,0.95589507
山东 实行 了 吗,山东 实行 了 吗,山顶洞,山珍海味,唐山,0.9486781
[ doge ] 可以 改行 拍 宠物 ct 啊 去年 给 我家 猫 约 了 个 腹部 ct 医院 叫价 3000 一次 还 不 包括 麻醉 费 坐标 深圳,[ doge ] 可以 改行 拍 宠物 ct 啊 去年 给 我家 猫 约 了 个 腹部 ct 医院 叫价 3000 一次 还 不 包括 麻醉 费 坐标 深圳,资产负债率,冲锋在前,技术实力,0.670826
momo   冲烂 医院   还好 跑得快 [ 石化 ],momo   冲烂 医院   还好 跑得快 [ 石化 ],momo,资产负债率,冲锋在前,0.7000253
上海 单 部位 177 知足 吧,上海 单 部位 177 知足 吧,拉上去,上班时间,上门服务,0.8953366
3 月 做 了 一个 心脏 增强 ct1600 不 知道 现在 是 多少 钱,3 月 做 了 一个 心脏 增强 ct1600 不 知道 现在 是 多少 钱,六个月,各种渠道,莫名其妙,0.8284467
哈哈 收取 的 钱 还 不够 维修 机器 的 [ 偷笑 ] [ 偷笑 ],哈哈 收取 的 钱 还 不够 维修 机器 的 [ 偷笑 ] [ 偷笑 ],总的来说,这样的话,制的工,0.87708133
是 全身检查 磁共振 也 可以 只交 3 个 部位 的 钱 吗 [ 笑 哭 ],是 全身检查 磁共振 也 可以 只交 3 个 部位 的 钱 吗 [ 笑 哭 ],离休干部,按部就班,研发部门,0.81716526
真是 惠民 呀 医院 可以 直接 倒闭 了 吧 医疗 都 让 快 退休 的 和 已经 退休 的 这辈人 搞成 这样 了 以后 月入 3 千 不是 梦 呀 [ 抓狂 ],真是 惠民 呀 医院 可以 直接 倒闭 了 吧 医疗 都 让 快 退休 的 和 已经 退休 的 这辈人 搞成 这样 了 以后 月入 3 千 不是 梦 呀 [ 抓狂 ],个人所得税,认真负责,悬壶济世,0.80798423
增强 ct 多少 钱 呢,增强 ct 多少 钱 呢,资产负债率,纳米技术,服务质量,0.7582569
请问 二甲 和 三甲 医院 的 核磁共振 定价 是 相差 多少,请问 二甲 和 三甲 医院 的 核磁共振 定价 是 相差 多少,马来西亚,冲锋在前,提前退休,0.8501196
dwi   从 600 降到 55 块 [ doge ] [ doge ],dwi   从 600 降到 55 块 [ doge ] [ doge ],doge,广泛应用,唯一标准,0.5987485
又 一个 既要 又 要 [ 偷笑 ],又 一个 既要 又 要 [ 偷笑 ],唯一标准,告一段落,当头一棒,0.94082016
安徽 实行 了,安徽 实行 了,安全感,要安床,安宁,0.9452294
胡建 今天 实行 了,胡建 今天 实行 了,顺利进行,服务行业,医药行业,0.9614458
准备 离职,准备 离职,累死累活,著作等身,抓紧时间,1.0000002
去 爽 去 爽 哈哈,去 爽 去 爽 哈哈,资产负债率,奇思妙想,虚无缥缈,0.9965899
我 之前 做 脑部 核磁 收 1600 块 降价 后 不 知道 会收 多少,我 之前 做 脑部 核磁 收 1600 块 降价 后 不 知道 会收 多少,据我所知,敌我矛盾,恕我直言,0.8655781
