cut_content,text,keyword1,keyword2,keyword3,similarity_score,processed_content,dominant_topic
感谢 楼主 借个 楼 [ 害羞 ] 现在 医生 不好 做 各种 冲击 之下 薪资 少 的 可怜 绩效 横刀 砍 发薪 拿 不到 工作量 还 多太难 做 了 [ 失望 ] 目前 有 想 增加收入 的 看 下 我 笔记 三甲 主治 或者 公立 三级 主治 搞 医生 副业 短 视频 科普   线上 问诊 的 主治   不会 耽误 主业 时间 可以 找 我 合作 收入 可观,感谢 楼主 借个 楼 [ 害羞 ] 现在 医生 不好 做 各种 冲击 之下 薪资 少 的 可怜 绩效 横刀 砍 发薪 拿 不到 工作量 还 多太难 做 了 [ 失望 ] 目前 有 想 增加收入 的 看 下 我 笔记 三甲 主治 或者 公立 三级 主治 搞 医生 副业 短 视频 科普   线上 问诊 的 主治   不会 耽误 主业 时间 可以 找 我 合作 收入 可观,医疗事故,注意事项,闲着没事,0.7295561,"['感谢', '楼主', '借个', '楼', '害羞', '医生', '不好', '做', '冲击', '之下', '薪资', '少', '可怜', '绩效', '横刀', '砍', '发薪', '不到', '工作量', '多太难', '做', '失望', '想', '增加收入', '笔记', '三甲', '主治', '公立', '三级', '主治', '搞', '医生', '副业', '短', '视频', '科普', '线上', '问诊', '主治', '耽误', '主业', '时间', '找', '合作', '收入', '可观']",3
哈哈哈 哈哈,哈哈哈 哈哈,资产负债率,精益求精,易如反掌,1.0000002,['哈哈哈'],3
制造 焦虑,制造 焦虑,累死累活,著作等身,抓紧时间,1.0000002,"['制造', '焦虑']",3
哪家 公立 倒 了,哪家 公立 倒 了,身家性命,好家伙,老家伙,0.9363188,"['哪家', '公立', '倒']",2
医生 都 做 不 下去 了 老百姓 也 省 下 了 养老金 了,医生 都 做 不 下去 了 老百姓 也 省 下 了 养老金 了,技术水平,工资水平,收入水平,0.8464721,"['医生', '做', '老百姓', '省', '养老金']",0
挺 好 的 打破 大锅饭 现在 的 人 可能 对 那个 年代 有点 陌生 那个 年代 大 一点 的 比如说 鞍钢 一个 城市 2310 万人 有 一半 人 在 钢铁厂 里 都 上班 剩下 的 都 围绕 这个 钢铁厂 人家 工厂 里头 的 领导 比 政府 领导 讲话 还 管用 连 街上 开 的 理发店 都 是 工厂 的 这 就 导致 了 一个 情况 领导 也 只是 来 上班 的 并 不是 自己 的 企业 人家 按部就班 就行了 在 计划经济 时代 无所谓 反正 都 是 上面 安排 你 按照 安排 来 就行了 但是 在 市场经济 就 不 灵活 没有 什么 主动性 上班 的 和 拿 自己 身家性命 来开 企业 的 哪个 更 努力 不用 我 说 这 还是 领导 层面 普通工人 呢 因为 是 旱涝保收 以前 都 是 父母 退休 之后 孩子 顶过来 所以 导致 他们 也 没什么 就业 压力 学不学 都 那样 这 样子 大锅饭 没 了 挺 好,挺 好 的 打破 大锅饭 现在 的 人 可能 对 那个 年代 有点 陌生 那个 年代 大 一点 的 比如说 鞍钢 一个 城市 2310 万人 有 一半 人 在 钢铁厂 里 都 上班 剩下 的 都 围绕 这个 钢铁厂 人家 工厂 里头 的 领导 比 政府 领导 讲话 还 管用 连 街上 开 的 理发店 都 是 工厂 的 这 就 导致 了 一个 情况 领导 也 只是 来 上班 的 并 不是 自己 的 企业 人家 按部就班 就行了 在 计划经济 时代 无所谓 反正 都 是 上面 安排 你 按照 安排 来 就行了 但是 在 市场经济 就 不 灵活 没有 什么 主动性 上班 的 和 拿 自己 身家性命 来开 企业 的 哪个 更 努力 不用 我 说 这 还是 领导 层面 普通工人 呢 因为 是 旱涝保收 以前 都 是 父母 退休 之后 孩子 顶过来 所以 导致 他们 也 没什么 就业 压力 学不学 都 那样 这 样子 大锅饭 没 了 挺 好,个人所得税,领军人物,医护人员,0.750494,"['挺', '打破', '大锅饭', '年代', '陌生', '年代', '一点', '鞍钢', '城市', '2310', '万人', '一半', '钢铁厂', '里', '上班', '剩下', '围绕', '钢铁厂', '工厂', '里头', '领导', '政府', '领导', '讲话', '管用', '街上', '开', '理发店', '工厂', '导致', '情况', '领导', '上班', '企业', '按部就班', '就行了', '计划经济', '时代', '无所谓', '反正', '安排', '安排', '就行了', '市场经济', '灵活', '主动性', '上班', '身家性命', '来开', '企业', '更', '努力', '不用', '说', '领导', '层面', '普通工人', '旱涝保收', '父母', '退休', '孩子', '顶过来', '导致', '没什么', '就业', '压力', '学不学', '样子', '大锅饭', '没', '挺']",1
各位 y 院 的 小伙伴 有没有 想 在职 读研 的 呀 学士学位 满 三年 可以 申请 入学 线上 学习 不 耽误 工作 拿学 信网 可查 硕士学位,各位 y 院 的 小伙伴 有没有 想 在职 读研 的 呀 学士学位 满 三年 可以 申请 入学 线上 学习 不 耽误 工作 拿学 信网 可查 硕士学位,医学知识,医学专业,医学院校,0.80639124,"['y', '院', '小伙伴', '有没有', '想', '在职', '读研', '学士学位', '满', '三年', '申请', '入学', '线上', '学习', '耽误', '工作', '拿学', '信网', '可查', '硕士学位']",0
小 县城 的 医生 人满为患,小 县城 的 医生 人满为患,从小到大,一锤子买卖,大力发展,0.89930546,"['县城', '医生', '人满为患']",1
民营 单位 有 啥 资格 说 是 铁饭碗,民营 单位 有 啥 资格 说 是 铁饭碗,农民工,另有企图,听天由命,0.8697877,"['民营', '单位', '资格', '说', '铁饭碗']",3
坡区 的 公立医院,坡区 的 公立医院,百分之百,这样的话,考公图,0.858561,"['坡区', '公立医院']",2
山 萘 苷,山 萘 苷,山顶洞,山东,山脉,1.0000001,"['山', '萘', '苷']",0
坡区 哪个 公立医院 倒闭 了,坡区 哪个 公立医院 倒闭 了,考公考,办公室,申公卫,0.8888534,"['坡区', '公立医院', '倒闭']",2
主城 这 几年 关门 的 不 低于 十家 民营 医疗机构 哈,主城 这 几年 关门 的 不 低于 十家 民营 医疗机构 哈,悬壶济世,冲锋在前,独立自主,0.8176248,"['主城', '几年', '关门', '低于', '十家', '民营', '医疗机构']",3
爱德华 医院,爱德华 医院,爱德华,无德,医德,0.9826723,"['爱德华', '医院']",2
是 的 [ 猪头 ] 我 也 看见 了,是 的 [ 猪头 ] 我 也 看见 了,在我看来,敌我矛盾,自我感觉,0.9104337,['猪头'],1
什么 兼职,什么 兼职,纳米技术,具体实施,劳动所得,1.0000004,['兼职'],2
私立 都 是 自负盈亏 公立 有些 是 财政 下发,私立 都 是 自负盈亏 公立 有些 是 财政 下发,九泉之下,想都别想,冲锋在前,0.85117686,"['私立', '自负盈亏', '公立', '财政', '下发']",0
私立 医院 倒闭 太 正常 啦,私立 医院 倒闭 太 正常 啦,冲锋在前,马太效应,提前退休,0.92138314,"['私立', '医院', '倒闭', '太']",2
私立 医院 确实 有 倒闭,私立 医院 确实 有 倒闭,另有企图,无奇不有,下有对策,0.94077504,"['私立', '医院', '确实', '倒闭']",2
接,接,第,狗,以,1.0000002,['接'],2
标题 党 私立 算屁 的 铁饭碗,标题 党 私立 算屁 的 铁饭碗,这样的话,总的来说,傻傻的,0.9152679,"['标题', '党', '私立', '算屁', '铁饭碗']",3
09 号 技师 刘退,09 号 技师 刘退,资产负债率,纳米技术,普通员工,0.8524802,"['09', '号', '技师', '刘退']",3
虽然 我 是 临床   但 真的 有 笑 到 [ doge ],虽然 我 是 临床   但 真的 有 笑 到 [ doge ],在我看来,据我所知,敌我矛盾,0.8165829,"['临床', '真的', '笑', 'doge']",2
三明 小 地方 麻醉 当然 不用 门诊 了,三明 小 地方 麻醉 当然 不用 门诊 了,遍地开花,一败涂地,药代小三,0.8756329,"['三明', '地方', '麻醉', '不用', '门诊']",2
超声 医师 放射 医师 也 是 一样 的 承担 医师 责任 但是 又 拿 着 医技 工资 关键 是 这 两个 科 明明 都 有 技师 还要 医师 拿 着 技师 的 钱 真是 搞笑,超声 医师 放射 医师 也 是 一样 的 承担 医师 责任 但是 又 拿 着 医技 工资 关键 是 这 两个 科 明明 都 有 技师 还要 医师 拿 着 技师 的 钱 真是 搞笑,资产负债率,削尖脑袋,弄来弄去,0.7666788,"['超声', '医师', '放射', '医师', '承担', '医师', '责任', '医技', '工资', '关键', '两个', '科', '明明', '技师', '医师', '技师', '钱', '搞笑']",2
oyay   麻 80 [ 笑 哭 ],oyay   麻 80 [ 笑 哭 ],oyay,告一段落,唯一标准,0.7371435,"['oyay', '麻', '80', '笑', '哭']",1
你 想 多 了 你 敢 这么 做 你们 主任 都 要 找 你 影响 他 的 乌纱帽 你们 主任 要敢 这么 做 估计 他 自己 主任 都 当不了 了,你 想 多 了 你 敢 这么 做 你们 主任 都 要 找 你 影响 他 的 乌纱帽 你们 主任 要敢 这么 做 估计 他 自己 主任 都 当不了 了,资产负债率,为数不多,何乐不为,0.78974694,"['想', '敢', '做', '主任', '找', '影响', '乌纱帽', '主任', '要敢', '做', '估计', '主任', '当不了']",0
麻 80 我 的 理解 是 当天 五台 刀 随机 停掉 一台 [ doge ],麻 80 我 的 理解 是 当天 五台 刀 随机 停掉 一台 [ doge ],敌我矛盾,据我所知,自我感觉,0.7649238,"['麻', '80', '理解', '当天', '五台', '刀', '随机', '停掉', '一台', 'doge']",1
这是 已经 确定 了 吗,这是 已经 确定 了 吗,角色定位,固定收入,冲锋在前,0.9539154,['这是'],2
麻醉 门诊 睡眠 门诊 不是 门诊 吗 我们 麻醉 门诊量 不少 于 任何 一个 临床 科室 [ 笑 哭 ],麻醉 门诊 睡眠 门诊 不是 门诊 吗 我们 麻醉 门诊量 不少 于 任何 一个 临床 科室 [ 笑 哭 ],敌我矛盾,在我看来,恕我直言,0.83742195,"['麻醉', '门诊', '睡眠', '门诊', '门诊', '麻醉', '门诊量', '临床', '科室', '笑', '哭']",2
空卡 饼干   我们 也 要 变成 医技 了,空卡 饼干   我们 也 要 变成 医技 了,莫名其妙,在我看来,恕我直言,0.8820274,"['空卡', '饼干', '医技']",1
我草 麻药 只麻 八成 我 估计 手术 到 一半 能 看到 医生 给 我 维修 了,我草 麻药 只麻 八成 我 估计 手术 到 一半 能 看到 医生 给 我 维修 了,敌我矛盾,自我感觉,据我所知,0.8988652,"['我草', '麻药', '只麻', '估计', '手术', '一半', '医生', '维修']",1
以后 一周 只上 4 天班咯 毕竟 只 拿 80 工资,以后 一周 只上 4 天班咯 毕竟 只 拿 80 工资,听天由命,莫名其妙,马来西亚,0.8348602,"['一周', '只上', '天班咯', '80', '工资']",3
我们 麻醉科 有 门诊 啊 麻醉 门诊 镇静 门诊 分娩 镇痛 门诊,我们 麻醉科 有 门诊 啊 麻醉 门诊 镇静 门诊 分娩 镇痛 门诊,在我看来,据我所知,敌我矛盾,0.9024018,"['麻醉科', '门诊', '麻醉', '门诊', '镇静', '门诊', '分娩', '镇痛', '门诊']",3
既然 钱少 了 那 就让 我们 按时 下班 减少 夜班 并且 掌握 停刀 的 权利 大家 各 退一步 发 多少 钱 干 多少 活,既然 钱少 了 那 就让 我们 按时 下班 减少 夜班 并且 掌握 停刀 的 权利 大家 各 退一步 发 多少 钱 干 多少 活,恕我直言,在我看来,自我感觉,0.8132374,"['钱少', '就让', '下班', '减少', '夜班', '停刀', '权利', '退一步', '发', '钱', '干', '活']",0
[ doge ] 要 这么 说 的话 我们 超声 天天 接触 病人 嗷 不得 改 临床,[ doge ] 要 这么 说 的话 我们 超声 天天 接触 病人 嗷 不得 改 临床,关系不大,个人所得税,自我感觉,0.7627342,"['doge', '说', '超声', '天天', '接触', '病人', '嗷', '改', '临床']",0
这 不 克扣 工资 嘛,这 不 克扣 工资 嘛,可不可以,需不需要,值不值得,0.9782007,"['克扣', '工资']",3
辅助 科室 都 是 这样 心电 病理 超都 是 临床 专业 的 在 搞 奖金 只有 7080 临床 有 的 要求 一样 不少 而且 我们 医院 晋升 算 医师 但 得 和 医技 抢 名额 神 操作 [ 哭 惹 ],辅助 科室 都 是 这样 心电 病理 超都 是 临床 专业 的 在 搞 奖金 只有 7080 临床 有 的 要求 一样 不少 而且 我们 医院 晋升 算 医师 但 得 和 医技 抢 名额 神 操作 [ 哭 惹 ],莫名其妙,资产负债率,敌我矛盾,0.759382,"['辅助', '科室', '心电', '病理', '超都', '临床', '专业', '搞', '奖金', '7080', '临床', '医院', '晋升', '算', '医师', '医技', '抢', '名额', '神', '操作', '哭', '惹']",2
麻醉 门诊 算 什么 [ 微笑 ],麻醉 门诊 算 什么 [ 微笑 ],资产负债率,具体实施,服务质量,0.95025516,"['麻醉', '门诊', '算', '微笑']",2
麻醉 全国 能 有 多少 人 啊 就 这点 钱 也 要 省,麻醉 全国 能 有 多少 人 啊 就 这点 钱 也 要 省,祸国殃民,利国利民,遍布全国,0.8249814,"['麻醉', '全国', '钱', '省']",2
就 这样 麻醉 还 年 年 说 紧缺 科室 继续下去 更 紧缺 说 一套 做一套,就 这样 麻醉 还 年 年 说 紧缺 科室 继续下去 更 紧缺 说 一套 做一套,老年病,第一年,哪一年,0.8136843,"['麻醉', '年', '年', '说', '紧缺', '科室', '继续下去', '更', '紧缺', '说', '一套', '做一套']",0
我们 出 门诊 呢 呀 [ 石化 ],我们 出 门诊 呢 呀 [ 石化 ],据我所知,敌我矛盾,恕我直言,0.9438182,"['出', '门诊', '石化']",3
我 同学 实习 的 医院 有 针灸 技师 [ 笑 哭 ],我 同学 实习 的 医院 有 针灸 技师 [ 笑 哭 ],在我看来,据我所知,自我感觉,0.878701,"['同学', '实习', '医院', '针灸', '技师', '笑', '哭']",2
真的 有 被 笑 到,真的 有 被 笑 到,有的是,无奇不有,一无所有,0.93379194,"['真的', '笑']",1
我 还是 不 知道 那个 文件 有 写 至少 目前 已知 三明 周口 是 这样 其他 医院 不 清楚 还是 等 文件 吧 [ 失望 ],我 还是 不 知道 那个 文件 有 写 至少 目前 已知 三明 周口 是 这样 其他 医院 不 清楚 还是 等 文件 吧 [ 失望 ],据我所知,在我看来,自我感觉,0.8502877,"['文件', '写', '至少', '已知', '三明', '周口', '医院', '文件', '失望']",0
太 有趣 啦,太 有趣 啦,太爽了,太好了,太低,0.94110453,"['太', '有趣']",1
多 新鲜 呐 [ doge ],多 新鲜 呐 [ doge ],萌新们,认真负责,冲锋在前,0.7845615,"['新鲜', '呐', 'doge']",0
那 无痛 门诊 评估 的 是 医院 的 后勤 吗 [ 赞 ] [ 赞 ],那 无痛 门诊 评估 的 是 医院 的 后勤 吗 [ 赞 ] [ 赞 ],这样的话,总的来说,资产负债率,0.8513024,"['无痛', '门诊', '评估', '医院', '后勤', '赞', '赞']",1
话 说 门诊 很 费力 吗 且不说 我们 有 麻醉 门诊 疼痛 门诊 怎么 不说 我们 包了 院内 抢救 呢 抢救 不比 你 门诊 说话 累,话 说 门诊 很 费力 吗 且不说 我们 有 麻醉 门诊 疼痛 门诊 怎么 不说 我们 包了 院内 抢救 呢 抢救 不比 你 门诊 说话 累,自我感觉,在我看来,敌我矛盾,0.8288618,"['话', '说', '门诊', '费力', '麻醉', '门诊', '疼痛', '门诊', '不说', '包了', '院内', '抢救', '抢救', '门诊', '说话', '累']",3
又 想 马 跑得快 又 想 马 不吃 草 这 是 在 想 peach 呢 当 麻醉 医生 好 欺负 是 吧 惹急 了 大不了 集体 罢工 以后 也 没 后辈 再学 麻醉 [ 微笑 ],又 想 马 跑得快 又 想 马 不吃 草 这 是 在 想 peach 呢 当 麻醉 医生 好 欺负 是 吧 惹急 了 大不了 集体 罢工 以后 也 没 后辈 再学 麻醉 [ 微笑 ],资产负债率,具体实施,休息时间,0.65273285,"['想', '马', '跑得快', '想', '马', '不吃', '草', '想', 'peach', '麻醉', '医生', '欺负', '惹急', '集体', '罢工', '没', '后辈', '再学', '麻醉', '微笑']",2
感到 被 歧视 其实 是因为 收入 低   提高 麻醉 收入   比 外科 还 高 你 把 我划 到 保卫科 我 也 没 意见 随便,感到 被 歧视 其实 是因为 收入 低   提高 麻醉 收入   比 外科 还 高 你 把 我划 到 保卫科 我 也 没 意见 随便,自我感觉,恕我直言,据我所知,0.8626863,"['感到', '歧视', '是因为', '收入', '低', '提高', '麻醉', '收入', '外科', '高', '我划', '保卫科', '没', '意见', '随便']",0
编制 还加 了 工资 [ 笑 哭 ],编制 还加 了 工资 [ 笑 哭 ],资产负债率,想干什么,发现自己,0.94686115,"['编制', '还加', '工资', '笑', '哭']",2
蹲 蹲家 在 惠州 正在 找工 不然 过年 值班 好难 回家 [ 笑 哭 ],蹲 蹲家 在 惠州 正在 找工 不然 过年 值班 好难 回家 [ 笑 哭 ],身家性命,老家伙,好家伙,0.8357197,"['蹲', '蹲家', '惠州', '找工', '过年', '值班', '好难', '回家', '笑', '哭']",0
惠州 试点 是 中心 和 三院 吗,惠州 试点 是 中心 和 三院 吗,杭州,贵州,惠州,0.86637676,"['惠州', '试点', '中心', '三院']",1
开始 了   六院 跑光 了 [ 笑 哭 ]   不过 中心医院 必须 膜拜 一个 [ 暗中 观察 ],开始 了   六院 跑光 了 [ 笑 哭 ]   不过 中心医院 必须 膜拜 一个 [ 暗中 观察 ],资产负债率,冲锋在前,少之又少,0.8200604,"['六院', '跑光', '笑', '哭', '中心医院', '膜拜', '观察']",2
降薪 了,降薪 了,苦拿命,极少数,嘿嘿嘿,1.0000002,['降薪'],1
哎 隔壁 城市 收到 影响 绩效 砍 一半,哎 隔壁 城市 收到 影响 绩效 砍 一半,马来西亚,围城,县城,0.8605137,"['隔壁', '城市', '收到', '影响', '绩效', '砍', '一半']",1
行政 会降 嘛,行政 会降 嘛,行政处罚,保险行业,行政部门,0.9654361,"['行政', '会降']",0
