final_content,text,keyword,similarity_score
本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,大学毕业,0.6567995
本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,大学老师,0.6567995
本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,本科 影像 研究生 转 肿瘤学 硕 [ 害羞 ] 临床 不想 上,规培学硕,0.65545744
影像 未来 几十年 会 ai 取代,影像 未来 几十年 会 ai 取代,九十年代,0.8506806
影像 未来 几十年 会 ai 取代,影像 未来 几十年 会 ai 取代,年代,0.69879365
影像 未来 几十年 会 ai 取代,影像 未来 几十年 会 ai 取代,摩登时代,0.69505286
影像 未来 几十年 会 ai 取代,影像 未来 几十年 会 ai 取代,时代,0.6845007
影像 未来 几十年 会 ai 取代,影像 未来 几十年 会 ai 取代,这代,0.6845007
影像 未来 几十年 会 ai 取代,影像 未来 几十年 会 ai 取代,取代,0.6845007
影像 未来 几十年 会 ai 取代,影像 未来 几十年 会 ai 取代,后代,0.6845007
影像 未来 几十年 会 ai 取代,影像 未来 几十年 会 ai 取代,替代,0.6845006
影像 未来 几十年 会 ai 取代,影像 未来 几十年 会 ai 取代,几十年,0.67955226
影像 未来 几十年 会 ai 取代,影像 未来 几十年 会 ai 取代,十几年,0.6696924
医改 后 影像 诊断 医师 岗 医师 发工资,医改 后 影像 诊断 医师 岗 医师 发工资,舒舒服服,0.71583605
医改 后 影像 诊断 医师 岗 医师 发工资,医改 后 影像 诊断 医师 岗 医师 发工资,各取所需,0.71583605
医改 后 影像 诊断 医师 岗 医师 发工资,医改 后 影像 诊断 医师 岗 医师 发工资,基层医院,0.71583605
医改 后 影像 诊断 医师 岗 医师 发工资,医改 后 影像 诊断 医师 岗 医师 发工资,与虎谋皮,0.71583605
医改 后 影像 诊断 医师 岗 医师 发工资,医改 后 影像 诊断 医师 岗 医师 发工资,销声匿迹,0.71583605
医改 后 影像 诊断 医师 岗 医师 发工资,医改 后 影像 诊断 医师 岗 医师 发工资,踏踏实实,0.71583605
医改 后 影像 诊断 医师 岗 医师 发工资,医改 后 影像 诊断 医师 岗 医师 发工资,读书无用,0.71583605
医改 后 影像 诊断 医师 岗 医师 发工资,医改 后 影像 诊断 医师 岗 医师 发工资,等级制度,0.71583605
医改 后 影像 诊断 医师 岗 医师 发工资,医改 后 影像 诊断 医师 岗 医师 发工资,欣欣向荣,0.71583605
医改 后 影像 诊断 医师 岗 医师 发工资,医改 后 影像 诊断 医师 岗 医师 发工资,疑难杂症,0.71583605
姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],医学生,0.57535493
姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],大学老师,0.5705193
姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],大学毕业,0.5705193
姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],医科大学,0.57001406
姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],互相帮助,0.5518222
姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],笑脸相迎,0.54762655
姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],医学影像,0.5456066
姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],医学知识,0.5456066
姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],教学科研,0.5456066
姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],姐妹 想 问问 临床 转 影像 保研 面试 会 处于 劣势 本科 影像 专业 学生 相比 [ 哭 惹 ] [ 哭 惹 ],医学院校,0.5456066
超声,超声,称为,1.0000004
超声,超声,收费,1.0000004
超声,超声,眼界,1.0000004
超声,超声,测算,1.0000004
超声,超声,通通,1.0000004
超声,超声,颤抖,1.0000004
超声,超声,证领,1.0000004
超声,超声,工厂,1.0000004
超声,超声,领导,1.0000004
超声,超声,协助,1.0000004
到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,乱七八糟,0.74083555
到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,七零八落,0.74083555
到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,七八个,0.7192054
到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,临八认,0.7192054
到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,临八,0.7131952
到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,正儿八经,0.6904653
到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,八院,0.6879927
到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,八点,0.6879927
到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,七八十个,0.68668735
到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,到底 医院 影像 科闲 八点 上班 中午 吃完饭 干 不 休息 还要 加班 报告 推 第二天 写 滚雪球,八九不离十,0.6713847
不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,近几年,0.7152222
不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,年轻人,0.70253265
不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,年终奖,0.6974913
不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,年薪制,0.6974913
不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,老年人,0.69389856
不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,无所不用其极,0.69187915
不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,年富力强,0.6871768
不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,人到中年,0.6859119
不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,新年快乐,0.68159723
不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,不用 病人 掰 扯 秒 我要 转影诊 马上转 降点 薪 多活 几年,老年病,0.6743922
三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,两三千,0.8026819
三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三千,0.7288865
三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,一石激起千层浪,0.71828806
三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,两三年,0.71577543
三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,六七千,0.7141021
三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三年制,0.70300454
三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,千军万马,0.70124495
三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,想三二一,0.6994636
三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三十多个,0.69810486
三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,三甲 二甲 医改 每月 绩效 六七千 变 两三千 喝风 粑 屁 [ 笑 哭 ] 本来 养 全家 人 只能 养,五六千,0.6980375
说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,全省,0.6786466
说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,各省,0.6786466
说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,钱省,0.6786466
说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,节省,0.6786466
说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,能省,0.6786466
说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,福建省,0.64096063
说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,省市,0.6392379
说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,省级,0.6392379
说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,省钱,0.63923776
说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,说 是从 省 人民 医院 往下走 明年 陆续 试试 三明 医改,省卫健委,0.61327213
省中 绩效 降 50 医院 中医院 降 20,省中 绩效 降 50 医院 中医院 降 20,省中,0.782028
省中 绩效 降 50 医院 中医院 降 20,省中 绩效 降 50 医院 中医院 降 20,省级,0.69830906
省中 绩效 降 50 医院 中医院 降 20,省中 绩效 降 50 医院 中医院 降 20,省市,0.69830906
省中 绩效 降 50 医院 中医院 降 20,省中 绩效 降 50 医院 中医院 降 20,省钱,0.698309
省中 绩效 降 50 医院 中医院 降 20,省中 绩效 降 50 医院 中医院 降 20,中医疗法,0.673445
省中 绩效 降 50 医院 中医院 降 20,省中 绩效 降 50 医院 中医院 降 20,能省,0.66617846
省中 绩效 降 50 医院 中医院 降 20,省中 绩效 降 50 医院 中医院 降 20,全省,0.66617846
省中 绩效 降 50 医院 中医院 降 20,省中 绩效 降 50 医院 中医院 降 20,各省,0.66617846
省中 绩效 降 50 医院 中医院 降 20,省中 绩效 降 50 医院 中医院 降 20,钱省,0.66617846
省中 绩效 降 50 医院 中医院 降 20,省中 绩效 降 50 医院 中医院 降 20,节省,0.66617846
同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],医学生,0.63307333
同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],规培学硕,0.62227416
同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],好好学习,0.62227416
同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],医学影像,0.62138325
同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],医学知识,0.62138325
同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],教学科研,0.62138325
同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],医学院校,0.62138325
同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],推能学,0.6159631
同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],统计学,0.6159631
同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],同学 二甲 儿科医生 一个月 2600 2300 才 看过 工资 截图 [ 失望 ],影像学,0.6159631
既然如此 医生 不用 使劲 收治病人,既然如此 医生 不用 使劲 收治病人,收治病人,0.82505864
